epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2490.09,1.49249,1.12556,1.0026,0.37534,0.28576,0.27397,0.15518,1.41071,1.05214,0.96469,0.007228,0.007228,0.007228
44,2546.35,1.5016,1.12862,1.00327,0.36973,0.28367,0.27317,0.15451,1.40927,1.07006,0.96366,0.007162,0.007162,0.007162
45,2601.79,1.50078,1.1347,1.00118,0.38196,0.2908,0.28009,0.15915,1.40434,1.05715,0.96182,0.007096,0.007096,0.007096
46,2657.64,1.49827,1.12448,0.99632,0.38636,0.29539,0.28198,0.15998,1.40725,1.05539,0.95944,0.00703,0.00703,0.00703
47,2713.91,1.48819,1.1209,0.99363,0.37485,0.28846,0.27645,0.15632,1.41086,1.05834,0.96078,0.006964,0.006964,0.006964
48,2769.48,1.49696,1.13035,0.99437,0.37968,0.29503,0.28171,0.15886,1.3979,1.05195,0.95819,0.006898,0.006898,0.006898
49,2824.96,1.47853,1.11258,0.98785,0.3729,0.29672,0.28102,0.16011,1.39102,1.04358,0.95574,0.006832,0.006832,0.006832
50,2880.85,1.48412,1.12155,0.99282,0.39339,0.28845,0.28463,0.16192,1.38339,1.03827,0.95428,0.006766,0.006766,0.006766
51,2936.67,1.47619,1.111,0.98955,0.39017,0.29108,0.28186,0.15975,1.39146,1.04532,0.9531,0.0067,0.0067,0.0067
52,2992.25,1.47648,1.10559,0.98645,0.38914,0.29612,0.2865,0.16167,1.38533,1.03566,0.95207,0.006634,0.006634,0.006634
53,3047.44,1.46957,1.09847,0.98345,0.36531,0.30275,0.28719,0.16221,1.38755,1.03473,0.95159,0.006568,0.006568,0.006568
54,3108.39,1.46987,1.09988,0.98373,0.382,0.30203,0.29097,0.16613,1.37625,1.02678,0.9486,0.006502,0.006502,0.006502
55,3165.1,1.46344,1.09332,0.98339,0.39172,0.29468,0.28942,0.16522,1.38302,1.02659,0.95408,0.006436,0.006436,0.006436
56,3221.16,1.45999,1.08974,0.98006,0.37246,0.29901,0.28376,0.16187,1.37864,1.04477,0.9505,0.00637,0.00637,0.00637
57,3277.52,1.45953,1.08733,0.98104,0.38435,0.30262,0.28828,0.16355,1.37213,1.03052,0.94775,0.006304,0.006304,0.006304
58,3333.63,1.46259,1.08917,0.9805,0.37151,0.3091,0.29263,0.1671,1.36693,1.02715,0.94722,0.006238,0.006238,0.006238
59,3390.28,1.45572,1.08071,0.9791,0.38671,0.30593,0.29508,0.1683,1.36886,1.02008,0.94775,0.006172,0.006172,0.006172
60,3446.87,1.44996,1.07988,0.97753,0.39329,0.30425,0.29671,0.16815,1.37046,1.02007,0.94739,0.006106,0.006106,0.006106
61,3503.5,1.45217,1.07625,0.97483,0.39274,0.3023,0.29585,0.1695,1.36126,1.01421,0.94539,0.00604,0.00604,0.00604
62,3559.57,1.44814,1.0785,0.97752,0.38179,0.31601,0.29936,0.17066,1.36537,1.01189,0.9477,0.005974,0.005974,0.005974
63,3616.03,1.45005,1.07106,0.97908,0.39957,0.30721,0.30065,0.17258,1.35488,1.00529,0.94346,0.005908,0.005908,0.005908
64,3672.64,1.43906,1.06534,0.97493,0.3899,0.30435,0.29568,0.16905,1.35987,1.02032,0.94501,0.005842,0.005842,0.005842
65,3728.83,1.4396,1.06629,0.97685,0.41305,0.30719,0.3028,0.17371,1.35345,1.00201,0.94326,0.005776,0.005776,0.005776
66,3785.26,1.44282,1.06609,0.97399,0.4043,0.30338,0.29992,0.17102,1.35443,1.00562,0.94314,0.00571,0.00571,0.00571
67,3841.36,1.44144,1.06221,0.9733,0.41127,0.30801,0.30406,0.17442,1.34796,1.00333,0.94166,0.005644,0.005644,0.005644
68,3897.74,1.4308,1.05323,0.97167,0.40045,0.30814,0.30141,0.17284,1.35094,1.00463,0.94269,0.005578,0.005578,0.005578
69,3953.58,1.4283,1.05415,0.97255,0.40982,0.31122,0.3069,0.1756,1.35312,0.99958,0.94298,0.005512,0.005512,0.005512
70,4010.15,1.42584,1.049,0.96959,0.40696,0.31033,0.30479,0.17508,1.3467,0.99737,0.9404,0.005446,0.005446,0.005446
71,4066.34,1.42581,1.05044,0.97064,0.40797,0.3156,0.3083,0.17637,1.3451,0.99421,0.9397,0.00538,0.00538,0.00538
72,4122.72,1.42515,1.04687,0.9693,0.41878,0.31487,0.30917,0.17723,1.34242,0.98978,0.93954,0.005314,0.005314,0.005314
73,4178.83,1.41696,1.04063,0.96736,0.40983,0.31262,0.30887,0.17682,1.34356,0.99271,0.94098,0.005248,0.005248,0.005248
74,4264.76,1.42595,1.04722,0.97097,0.41146,0.31771,0.30875,0.17622,1.34255,0.99305,0.9399,0.005182,0.005182,0.005182
75,4321.16,1.41928,1.03678,0.96881,0.41821,0.313,0.31067,0.1784,1.34128,0.98606,0.9398,0.005116,0.005116,0.005116
76,4377.6,1.41279,1.03505,0.96814,0.41568,0.31066,0.30995,0.17817,1.34163,0.98759,0.93936,0.00505,0.00505,0.00505
77,4433.76,1.41476,1.03419,0.96603,0.42223,0.3107,0.30953,0.1778,1.34247,0.99076,0.93895,0.004984,0.004984,0.004984
78,4490.01,1.41932,1.03742,0.96872,0.41104,0.3179,0.3108,0.17802,1.33988,0.98862,0.93927,0.004918,0.004918,0.004918
79,4545.73,1.4125,1.03148,0.96658,0.4095,0.32428,0.31571,0.18031,1.33464,0.98343,0.93765,0.004852,0.004852,0.004852
80,4601.99,1.41126,1.02883,0.9649,0.41662,0.31763,0.31318,0.1796,1.33095,0.98492,0.93621,0.004786,0.004786,0.004786
81,4657.57,1.40433,1.02444,0.96491,0.4286,0.31692,0.31531,0.18117,1.33327,0.98297,0.93733,0.00472,0.00472,0.00472
82,4713.69,1.40777,1.02551,0.96602,0.40595,0.31694,0.3123,0.17918,1.33362,0.98557,0.93758,0.004654,0.004654,0.004654
83,4769.68,1.39269,1.0178,0.96235,0.41455,0.31983,0.31407,0.17987,1.33007,0.97574,0.93619,0.004588,0.004588,0.004588
84,4825.43,1.40956,1.02149,0.96515,0.41534,0.32069,0.3132,0.17986,1.33172,0.98166,0.93604,0.004522,0.004522,0.004522
85,4881.41,1.40233,1.01835,0.96352,0.41503,0.31633,0.31419,0.18094,1.3319,0.97723,0.93646,0.004456,0.004456,0.004456
86,4937.13,1.39828,1.01386,0.96192,0.42527,0.31398,0.31662,0.18174,1.33088,0.97768,0.93592,0.00439,0.00439,0.00439
87,4993.53,1.40025,1.01644,0.96525,0.42025,0.3165,0.31719,0.18297,1.32768,0.97284,0.93565,0.004324,0.004324,0.004324
88,5050.18,1.40308,1.01068,0.95884,0.42578,0.31693,0.31702,0.18244,1.32974,0.97256,0.93574,0.004258,0.004258,0.004258
89,5106.34,1.39757,1.01285,0.96319,0.42134,0.3195,0.3175,0.18269,1.32939,0.97257,0.93652,0.004192,0.004192,0.004192
90,5162.26,1.39878,1.01063,0.96112,0.40805,0.32551,0.31744,0.18315,1.3257,0.97154,0.93492,0.004126,0.004126,0.004126
91,5218.62,1.38468,0.99949,0.96099,0.40624,0.32531,0.31736,0.18367,1.32338,0.97093,0.93456,0.00406,0.00406,0.00406
92,5274.92,1.38615,1.00095,0.95939,0.41382,0.32563,0.31808,0.18353,1.32434,0.96929,0.93375,0.003994,0.003994,0.003994
93,5331.51,1.38947,1.00406,0.96048,0.42338,0.31863,0.3166,0.18258,1.32434,0.96995,0.93382,0.003928,0.003928,0.003928
